98;faculty;date thu nov gmt server ncsa lastmodified tue sep gmt contenttype text html contentlength andrew andrew professor department computer science university massachusetts amherst usa adaptive network laboratory umass office fax students publications publications book chapters publications research interests center machine learning develop learning algorithms engineering applications making contact learning studied experimental interested artificial real neural networks years learning algorithms dynamic programming solutions decision problems related research collaboration control working model brain involved control mathematics university michigan computer science university michigan assistant professor school advanced technology taking leave research associate computer information science department university massachusetts amherst associate professor current position professor computer science university massachusetts amherst addition adaptive network laboratory core faculty behavior program university massachusetts member society senior member ieee member fellow american association science board member board action editor neural networks action editor machine learning associate editor neural computation member board journal artificial intelligence research associate editor mit press book series neural network modeling students temporal credit assignment learning anderson learning problem solving connectionist systems neural network design complexity learning task connectionist architecture connectionist modeling control finite state environments learning application control learning solve decision processes incremental dynamic programming online adaptive optimal control publications publications improving performance learning advances neural information processing systems bytes algorithm equivalent advances neural information processing systems eds cambridge mit press bytes learning act realtime dynamic programming artificial intelligence special volume computational research interaction learning motion planning neural information processing systems eds san morgan kaufmann learning assembly proceedings international conference robotics automation adaptive neural information processing systems eds san morgan kaufmann nonlinear system model proceedings yale workshop adaptive learning systems yale university learning method direct adaptive linear control proceedings yale workshop adaptive learning systems yale university matrix learning neural information processing systems eds san morgan kaufmann distributed commands network distributed representations programs arrays pattern journal cognitive learning control proceedings ieee international conference robotics automation nice france method learning proceedings ieee international symposium intelligent control august model generate distributed commands control neural information processing systems eds san morgan kaufmann learning solve path problems realtime dynamic programming proceedings yale workshop adaptive learning systems moore linear systems analysis response learning dynamic programming proceedings yale workshop adaptive learning systems task connectionist architecture vision task cognitive science temporal create concepts states proceedings national conference artificial intelligence cambridge august control position simulation model proceedings international joint conference neural networks san diego june sequential decision problems neural networks advances neural information processing san morgan kaufmann model classical proceedings annual conference cognitive science society networks proceedings ieee annual conference neural networks san diego june networks units neural networks computing york american institute physics learning statistical computing elements human moore learning real time adaptive element classical response proceedings annual conference cognitive science society irvine august training robotics proceedings international joint conference artificial intelligence san morgan kaufmann anderson learning connectionist systems proceedings annual conference cognitive science society irvine august pattern learning automata ieee trans systems man anderson adaptive elements solve difficult learning control problems ieee trans systems man foundations research anderson eds cambridge mit press anderson spatial learning simulation systems proceedings world congress systems simulation scientific computation anderson synthesis nonlinear control surfaces network simulation classical adaptive element brain research adaptive network internal model environment brain theory learning search search network learning memory modern theory adaptive networks prediction review linear models linear systems conference series series systems science york note pattern structures journal computer systems sciences discrete continuous models international journal general systems neural network simulation method fast transform ieee transactions systems man book chapters learning space brain theory neural networks cambridge mit press learning control brain theory neural networks cambridge mit press learning brain theory neural networks cambridge mit press model neural models information processing davis eds cambridge mit press adaptive models information processing davis eds cambridge mit press neural networks adaptive control editors neural networks artificial intelligence research notes neural computation vol springerverlag learning adaptive methods intelligent control neural adaptive approaches white eds york van learning algorithms learning memory york learning adaptive methods intelligent control white eds york van distributed learning tutorials behavior eds science publishers learning problems perspective control lectures complex systems eds city addisonwesley computational learning proceedings connectionist models summer school eds san morgan kaufmann adaptive network neural networks control miller eds cambridge mit press connectionist learning control overview neural networks control miller eds cambridge mit press theory learning computational moore eds cambridge mit press learning sequential decision making learning computational moore eds cambridge mit press abstract exercises learning strategies computing eds reading addisonwesley approach learning control surfaces connectionist systems vision brain cooperative computation eds cambridge mit press neural problem solving system organization anderson eds publications adaptive control model proceedings world congress neural networks volume learning dynamic programming proceedings symposium analysis design evaluation systems cambridge june learning control current december adaptive learning pattern systems theory applications edition eds learning direct adaptive optimal control proceedings american control conference american automatic control council learning incremental dynamic programming modeling brain science vol network model set pattern control single joint society vol network model control abstract society vol part pattern recognition feedback parallel distributed processing abstract annual meeting washington november editor networks adaptive units final technical report laboratory air force laboratories air force base adaptive neural networks learning control computational experiments proceedings ieee workshop intelligent control institute august anderson networks pattern learning automata proceedings fourth yale workshop applications adaptive systems theory extended version appears adaptive learning systems york press editor simulation experiments adaptive elements final technical report laboratory air force laboratories air force base review studies mind brain mathematical york publishing company adaptive networks control proceedings workshop theory experiment november mexico city mexico goal components adaptive intelligence initial final technical report laboratory air force laboratories air force base alternative directions analysis systems part simulation proceedings series automata models natural systems thesis logic computers group technical report university michigan simulation networks fast acm july umass fri sep
102;faculty;mimeversion server cern date thursday 21nov96 gmt contenttype text html contentlength lastmodified friday gmt local pointers papers college computer science university graduate distributed algorithms theory computation group mit mit summer design analysis distributed protocols systems concepts distributed systems seminar global resources online search search url bookmarks hall college computer science university boston phone fax
104;faculty;date thu nov gmt server ncsa contenttype text html lastmodified fri aug gmt contentlength professor eecs berkeley awards ieee graduate teaching award award award fellow ieee fellow thinking machines european design automation conference engineering international test conference international device meeting international conference computer design paper award design automation conference paper award circuits systems society ieee paper award design automation conference paper award design automation conference presentation award design automation conference teaching award berkeley academic program general chair international conference cad technical program chair international conference cad selected publications logic synthesis proc ieee vol february synthesis optimization procedure fully easily sequential machines ieee trans cad vol october behavior applied probability logic optimization system wang ieee trans cad vol november method time domain analysis large scale integrated circuits ieee trans cad july
116;faculty;date jan gmt server ncsa contenttype text html lastmodified sun jan gmt contentlength associate professor professor research teaching areas geometric modeling visualization computer graphics geometric modeling studies techniques describing surfaces geometric modeling foundation computeraided design cad systems visualization numerical data images applications include flow weather medical data rendering associate professor computer science university california davis professor computer science state university faculty member nsf engineering research center computational field simulation state university research teaching interests scientific visualization computer graphics computeraided geometric design received computer science mathematics computer science technical university germany received computer science arizona state university research award state university national science foundation selected state university faculty award national science foundation state university award engineering college engineering state university received career award national science foundation member association computing acm institute electrical electronics engineers ieee society industrial applied mathematics siam phone office engineering email curriculum postscript modified fri oct pdt
124;faculty;date thu nov gmt server ncsa contenttype text html home page director applied research laboratory associate professor computer science research projects students teaching quotes prof activities address info research interests protocols operating system network interface support distributed imaging multimedia applications research arpa lab nsf national award set included years dec bell networks earlier sun article washington record talks projects research overview research projects progress talk strategy integrating atm paper strategy integrating atm washington atm area network multimedia storage server protocol control mechanisms multimedia applications efficient quality service support multimedia applications continuous media distributed optical distributed field simulation past research summary high performance interface architecture high performance interface architecture designed washington university network interface architecture operating systems protocols network interface distributed virtual shared memory wide area network generation students worked research project design generation internet architecture interested integrated services work earlier work important aspects project include design specification prototype implementation service work high speed networks provide variable grade service basis applications provide deal requirements due network details prototype implementation check paper design implementation architectures support data interface networks implement service performance details work click development simulation models evaluate important design protocol resource management networks design architectures high speed reliable local area network research papers sample ieee network special issue atm local area networks march doctoral students high performance support resource high performance multimedia storage server charles continuous media design implementation atm area network multimedia workstations exploring space protocol control mechanisms multimedia applications efficient quality service support multimedia applications operating system past students james interface architecture applications working labs solution network computing working communications research department jim anderson persistent high speed working systems engineering group synchronization protocols multimedia high speed networks working berkeley california charles implementation model internet protocols march design simulation high speed internet protocols resource management ethernet working data networks remote visualization campus network favorite courses teach computer communications operating systems design analysis protocols distributed operating systems favorite professional activities division networking communications research infrastructure nsf nsf sponsored workshop cooperative research computer sciences publications technical editor acm ieee transactions networking editor ieee networks editor ieee networks special issue local area atm networks march editor ieee journal selected areas communication special issue protocols networks favorite quotes recognition students project approaches hard work sign changed fact model understand system good scientist person original ideas good engineer person makes design works original ideas role perspective feature good thing distributed today years tom research address information applied research laboratory department computer science campus box washington university office hall office phone office fax email talk high performance network media systems
129;faculty;date mon nov gmt server ncsa contenttype text html lastmodified fri nov gmt contentlength robert associate information technology professor computer science mailing address information technology college william mary box office hall fax reports information technology plans november draft plan august draft web guidelines july report july annual report information technology updated november back home page
146;faculty;date tue jan gmt server ncsa contenttype text html lastmodified thu dec gmt contentlength assistant professor ece address department computer engineering computer science engineering building west university columbia phone fax finger information born india schedule indian north early professor set prediction process long questions modern school senior years high school undergraduate education interest questions representing level involved research activities lead university obtained degree found campus university assistant professor questions detailed research research intelligent systems covers area systems artificial computational intelligence interest distributed adaptive systems learning approaches working techniques computational intelligence systems aid effort computing scientific computing domain involves creating problem solving environments make underlying distributed system user work supporting mobile platforms making systems mobile end research mobile computing systems multimedia improve education work started part efforts group john rice group mike current research activity computer human vision nature motion process systems relevant information working understanding effect geometry visual space human ability solve difficult problems work prof department papers connectionist approaches problem solving environments issues mobile computing vision motion problem browser mobile platforms support teaching activities teach range courses mobile computing operating systems numerical analysis teaching operating systems stuff copies interests range physics linguistics things interest india page
155;faculty;date mon nov gmt server apache contenttype text html contentlength lastmodified thu aug gmt senior lecturer department computer science texas university college station office building phone fax email
160;faculty;date mon nov gmt server apache contenttype text html contentlength lastmodified sat feb gmt john world department computer science columbia university information research personal information bookmarks columbia plan
164;faculty;date nov gmt server ncsa lastmodified mon sep gmt contenttype text html contentlength home page home page professor education short research courses selected publications
167;faculty;date tue nov gmt server ncsa lastmodified sun sep gmt contenttype text html contentlength received phd university department interested models simulation performance evaluation published papers numerical theory initial problem simulation present board journal computing prof written logic discrete mathematics hall book teaching instructor instructor research books publications graduate students programs administration member council chair research committee council member committee property graduate students library computer science public service president section research society
172;faculty;date mon nov gmt server ncsa contenttype text html lastmodified fri oct gmt contentlength department computer science university jim computer science home page univ home page jim assistant professor computer science current director laboratory applied logic university received computer science university california davis computer science physics mathematics computer science full curriculum teaching classes computer networks computer operating systems theory programming languages computer security note courses offered engineering video program courses credit viewing open free material instructors drop note fall teaching computer security concepts video operating systems video spring taught data communications video theory programming languages video data communications lab courses note software specification note viewing information page information view files found directories research formal methods software engineering network information flow overview overview project protocol research development protocols analysis protocols verification formal semantics programming languages semantics java language security realtime embedded systems list publications additional information provided researchers college engineering research page nsf forms construction networking documents security related pointers case study java language specification
174;faculty;date monday 25nov96 gmt server ncsa mimeversion contenttype text html lastmodified thursday gmt art electronic home university massachusetts amherst professor department head computer science department science hall room box mexico state university usa voice fax email click send email contents arts home page white paper recently presented washington family research interests current experiments list recent papers partial listing projects professional activities recently taught courses research interests computer interfaces area networking click paper operating systems architecture interface click abstract data collection health care setting top page current experimental efforts experiments involving graphical user interfaces computer users developed test environments user complex menu structures visual aid voice test environments run departments labs test concepts hierarchical menu structures sound voice health care setting interested experiments click send email message top page recent publications graphical user interfaces computers springerverlag lecture notes computer science menu system proceedings conference los october designing interfaces people invited lectures faculty university country summer school design humancomputer interfaces people august evaluation performance hierarchical knowledge structure proceedings workshop computers thomas approaches implement area networks north special computer interfaces humancomputer interaction eds springerverlag thomas computer networks ieee network november thomas architectural support operating systems modern proceedings symposium applications april based area network distributed proceedings medical image data system standard facilities proceedings american medical society spring conference sound sound spaces graphical interfaces proceedings international conference computing person july top page selected projects european community project computers people san national security phase assistant unix system summer fellowship complete work book operating systems published springerverlag national science foundation operating systems international workshop support international travel workshop ibm germany open software foundation society germany support international workshop operating systems organized university federal germany american telephone foundation networks represent information scientist year national security unix systems year funding national security high performance text documentation system year funding national science foundation infrastructure program parallel processing laboratory computing system written departmental grant year period american telephone foundation networks represent information scientist year top page professional activities program committee special member acm discussion response member acm ieee top page courses taught operating systems operating systems top page
179;faculty;date nov gmt server apache contenttype text html contentlength lastmodified tue oct gmt greg assistant professor college computing greg faculty research assistant professor university north carolina hill received greg served position stanford university main academic interests include computer graphics image processing scientific visualization biology contact information greg graphics visualization center college computing drive georgia institute technology atlanta email greg gatech questions comments email gatech
188;faculty;date monday 25nov96 gmt server ncsa mimeversion contenttype text html lastmodified monday gmt john email john professor computer science department graduate committee department computing research laboratory principal investigator associate director usa phone fax office science hall office hours address computer science department mexico state university box dept science hall room alternative address computing research laboratory mexico state university box dept science hall room degrees positions click teaching fall teaching courses artificial intelligence artificial intelligence research research artificial intelligence main aspects representing reasoning states agents understanding descriptions states natural language connectionist approaches knowledge representation reasoning work aspects symbolic techniques work separate line research main focus symbolic work question applying task representing reasoning states selected publications states connectionist states related states reasoning related states
197;faculty;date tue jan gmt server apache contenttype text html contentlength lastmodified thu mar gmt professor computer science stanford university hall room stanford phone fax stanford interests professor focus developing theoretical background models designing humancomputer interaction principal investigator stanford digital libraries project developing models provide information services integrated framework wide base heterogeneous distributed materials project people computers design developing teaching programs humancomputer interaction design action technologies software regular consultant research national board computer social responsibility member past president national board association software design number journal books understanding natural language academic press language cognitive process syntax addisonwesley understanding computers foundation design addisonwesley paul eds technologies tools john young eds design software publications list courses taught introduction humancomputer interaction design human computer interaction seminar interface design foundations language computation humancomputer interaction issues click list courses stanford updated march
200;faculty;date monday 25nov96 gmt server ncsa mimeversion contenttype text html lastmodified monday 25nov96 gmt content length associate director national center information analysis associate professor spatial information science engineering associate professor computer science hall university tel fax email max spatial curriculum research activities publications invited talks tutorials program courses updated november department spatial information science engineering
246;faculty;date thu nov gmt server ncsa contenttype text html lastmodified fri aug gmt contentlength columbia university professor berkeley awards ieee international ieee award member natural sciences berkeley fellow american association artificial intelligence foundation state university york ieee computer society university ieee paper award international symposium logic fellow world council fellow american science society engineering science lecturer award ieee educational member national engineering program member technology board service member council department electrical computer engineering santa school engineering applied science george washington university editor sets systems editor journal computer system sciences associate editor journal mathematical analysis applications associate editor information sciences member board international journal approximate reasoning member board international journal intelligent systems selected publications computational theory int intelligent systems vol sets basis theory sets systems vol outline approach analysis complex systems decision processes ieee trans systems man vol sets control vol linear system state space approach book york analysis variable networks proc vol
251;faculty;date mon nov gmt server apache contenttype text html contentlength lastmodified mon oct gmt associate professor department computing science university alberta canada research areas current research interests objectoriented programming languages objectoriented design multimedia distributed computing interests collaborative research projects management system multimedia data management parallel programming system management system object model characteristics include semantics approach objects system class object defined behavior computational model applying objects multimedia project addresses issue providing data management support multimedia applications general approach objectoriented type system distributed programming environment designing coding debugging testing monitoring programs distributed hardware environment code familiar sequential code parallelism independent code system automatically code correctly handle communication synchronization allowing construction distributed programs complexity distributed sequential software research laboratories laboratory database systems research parallel programming systems research laboratory courses taught introduction computing science programming data structures programming languages objectoriented programming languages faculty research jonathan university current graduate students program john steven program william graduate students publications publications current test link
253;faculty;date monday 25nov96 gmt server ncsa mimeversion contenttype text html lewis professor computer science university personal data information photo addresses research interests papers resume teaching current courses student materials teaching materials introductory computer science 2nd algorithms theory computation text algorithms text information pages computer science department department overview college engineering university research education symposium computing home page call papers postscript html
254;faculty;date mon nov gmt server ncsa contenttype text html lastmodified fri nov gmt contentlength professor index search home previous email professor director information research teaching papers copyright school computer science updated tue feb email comments questions webmaster
255;faculty;date mon nov gmt server apache contenttype text html contentlength lastmodified mon sep gmt instructor education university wisconsin phd university oregon webmaster university oregon department computer information science
261;faculty;date thu nov gmt server apache contenttype text html apache path contentlength lastmodified oct gmt associate professor department computer information science engineering university florida contact information mailing address box email address office cse phone fall office hours tuesday thursday appointment fall courses programming language principles information students research interests formal methods concurrency distributed algorithms objectoriented programming joint languages conference held march languages techniques tools design implementation software systems extensible submission papers sept updated
263;faculty;date thu nov gmt server ncsa lastmodified fri aug gmt contenttype text html contentlength william home page william associate professor contact information information technology services university north carolina hill hall hill voice send email click bill addition position department computer science director technology research information technology services education inst computer carolina research interests objectoriented programming multimedia server technology wireless mobile computing updated august faculty information page computer science department home page
265;faculty;date mon nov gmt server ncsa contenttype text html lastmodified mon jun gmt contentlength professor chair department computer science california state university san san csci fax professional information education journal publications personal information visit place picture picture picture double test
266;faculty;date thursday 21nov96 gmt server ncsa mimeversion contenttype text html lastmodified tuesday gmt contentlength james allen urcs faculty member university assistant professor associate professor department chair professor chair university rochester computational linguistics young investigator author natural language understanding benjamin 2nd edition reasoning plans morgan kaufmann readings planning morgan kaufmann fellow aaai james research interests range issues natural language understanding knowledge representation reasoning planning areas research project long term effort system intelligent planning assistant natural language person create discuss evaluate plans involving research main research research plan reasoning research extended specific tasks emphasis work representation context solve problems semantic recognition underlying work area included developing computational model speech development plan based analysis involving plans plans development recognition algorithms addition exploring model important work important computational theories lead effective implementations result amount effort made developing hybrid knowledge representation system support complex reasoning plans actions research plan reasoning work representation plans support wide range forms reasoning plan construction traditional planning plan recognition plan evaluation communication plans agents work area representation time action planning problem problem temporal reasoning framework developed representation plans explicit supports plan construction recognition communication exploring methods temporal reasoning large data sets temporal information key publications temporal reasoning allen knowledge temporal communications acm november allen general model action time artificial intelligence july allen points temporal logic computational intelligence january allen time time ways represent time intl intelligent systems july allen actions events temporal logic logic computation key publications planning plan recognition allen plan recognition proc proc aaai conf artificial intelligence allen planning temporal reasoning proc 2nd principles knowledge representation reasoning morgan kaufmann allen reasoning plans morgan kaufmann allen plans plan representation reasoning planning proc 2nd intl conf artificial intelligence planning systems aaai press key publications natural language allen natural language understanding benjamin edition allen natural language knowledge representation logical form eds natural language processing cambridge university press allen plan recognition model cognitive science allen processing common sense plans morgan communication mit press allen constraints speech act proc meeting computational linguistics study structure cooperative allen speech proc meeting computational linguistics allen processing proc meeting computational linguistics allen project case study planning agent journal experimental theoretical interactive planning miller proc arpa language systems technology workshop software parser system parser development parser natural language understanding edition users manual ftp system written common lisp supports range features grammars back urcs faculty directory back urcs home page
276;faculty;mimeversion server cern date thursday 21nov96 gmt contenttype text html contentlength lastmodified friday gmt click home pages university college computer science favorite information international association artificial intelligence law web server artificial intelligence law journal conference information research projects issues representation scientific text text analysis understanding case based reasoning legal argument knowledge representation domains expert legal research advisor students scott miller thesis proposal plan study courses knowledge representation artificial intelligence law natural language processing user interface design resource law knowledge representation qualitative reasoning natural language processing cognitive science information retrieval digital libraries legal technology web stuff conferences current calls papers college computer science university avenue boston internet phone fax resource document
